2,70,79
2,68,51
2,70,66
2,69,66
2,68,51
2,69,66
2,71,33
2,71,77
2,71,75
2,67,72
2,68,59
2,70,74
2,69,80
2,69,71
2,67,75
2,68,78
2,72,57
2,73,51
2,68,70
2,67,46
2,68,49
2,67,48
2,70,67
2,67,16
2,67,19
2,68,54
2,67,68
2,70,63
2,67,15
2,66,12
2,67,15
2,69,83
2,68,69
2,70,18
2,69,19
2,70,19
2,66,11
2,70,62
2,64,56
2,71,63
2,69,13
2,68,13
2,67,52
2,68,67
2,70,73
2,70,71
2,68,56
2,71,76
2,70,61
2,73,78
2,69,78
2,69,81
2,68,67
2,65,79
2,69,54
2,67,82
2,71,65
2,68,80
2,71,60
2,70,61
2,72,73
2,70,54
2,71,61
2,70,66
2,69,79
2,67,87
2,65,70
2,69,66
2,69,70
2,68,59
2,69,58
2,71,69
2,73,72
2,69,48
2,68,45
2,69,58
2,70,47
2,68,8
2,65,9
2,68,12
2,63,57
2,70,76
2,68,60
2,70,95
2,69,96
2,71,77
2,69,59
2,68,61
2,69,67
2,67,52
2,67,58
2,55,3
2,70,62
2,70,96
2,69,94
2,70,65
2,69,64
2,70,63
2,69,66
2,65,55
2,71,76
2,69,78
2,65,78
2,71,87
2,67,44
2,70,71
2,68,31
2,72,72
2,71,66
2,68,71
2,70,65
2,69,70
2,70,65
2,68,75
2,68,16
2,69,26
2,69,67
2,70,68
2,69,66
2,70,71
2,68,69
2,68,80
2,66,40
2,69,74
2,68,72
2,70,78
2,71,71
2,69,50
2,68,44
2,73,61
2,71,69
2,71,11
2,65,66
2,70,68
2,71,66
2,68,64
2,70,69
2,69,57
2,70,77
2,64,78
2,72,83
2,70,79
2,71,71
2,70,71
2,68,78
2,74,78
2,70,65
2,69,65
2,69,84
2,65,60
2,70,70
2,70,75
2,67,53
2,70,88
2,68,75
2,69,75
2,69,75
2,68,75
2,61,3
2,70,13
2,68,75
2,68,35
2,68,60
2,68,67
2,64,10
2,67,81
2,69,76
2,72,60
2,69,78
2,64,59
2,69,57
2,71,65
2,67,54
2,64,47
2,71,70
2,69,58
2,66,83
2,67,81
2,67,75
2,67,27
2,70,80
2,69,21
2,68,71
2,71,76
2,69,71
2,72,70
2,73,71
2,70,69
2,70,77
2,67,62
2,68,17
2,62,8
2,70,67
2,69,70
2,68,61
2,66,55
2,68,80
2,67,60
2,66,54
2,72,78
2,70,73
2,66,57
2,72,78
2,66,65
2,71,73
2,71,80
2,71,88
2,71,28
2,70,23
2,74,23
2,69,26
2,64,64
2,69,82
2,70,78
2,69,75
2,70,76
2,67,73
2,69,57
2,70,65
2,69,64
2,68,65
2,69,66
2,70,72
2,69,50
2,66,67
2,66,72
2,70,76
2,68,50
2,66,51
2,68,20
2,68,34
2,68,34
2,70,53
2,68,15
2,68,15
2,67,16
2,69,20
2,65,50
2,69,53
2,67,45
2,65,62
2,72,58
2,68,64
2,70,71
2,69,74
2,68,28
2,69,34
2,67,80
2,69,28
2,71,71
2,73,46
2,71,49
2,69,79
2,68,70
2,70,64
2,68,74
2,68,70
2,71,69
2,65,38
2,65,61
2,69,43
2,71,77
2,72,23
2,72,50
2,70,53
2,67,79
2,67,77
2,68,79
2,67,74
2,67,16
2,67,16
2,66,60
2,68,57
2,68,69
2,70,76
2,68,70
2,68,72
2,70,56
2,70,82
2,68,36
2,69,65
2,70,67
2,68,55
2,68,20
2,69,67
2,70,56
2,66,69
2,66,62
2,68,74
2,67,56
2,67,69
2,73,70
2,67,84
2,67,87
2,69,74
2,66,18
2,68,47
2,68,65
2,70,91
2,68,64
2,66,70
2,68,50
2,68,63
2,68,43
2,70,17
2,67,16
2,68,50
2,68,78
2,70,59
2,71,61
2,71,68
2,71,47
2,66,50
2,70,66
2,69,63
2,70,73
2,65,59
2,66,59
2,68,67
2,71,52
2,71,70
2,74,44
2,64,18
2,69,87
2,70,71
2,69,18
2,70,27
2,72,49
2,69,66
2,70,70
2,69,68
2,67,68
2,68,73
2,67,74
2,68,55
2,69,74
2,69,59
2,68,52
2,68,81
2,68,76
2,71,46
2,70,97
2,69,69
2,70,74
2,68,80
2,72,59
2,72,59
2,72,63
2,70,43
2,71,77
2,67,8
2,65,7
2,70,26
2,73,63
2,67,61
2,66,72
2,69,81
2,70,21
2,69,21
2,69,71
2,67,12
2,69,67
2,67,63
2,68,53
2,68,66
2,72,60
2,71,75
2,67,72
2,68,72
2,69,73
2,66,34
2,66,39
2,68,24
2,69,66
2,70,64
2,67,60
2,71,76
2,68,68
2,67,70
2,65,80
2,67,64
2,64,79
2,69,63
2,71,81
2,70,65
2,74,60
2,66,80
2,70,64
2,65,77
2,67,74
2,68,65
2,72,62
2,68,52
2,67,31
2,68,22
2,71,64
2,66,82
2,66,79
2,71,60
2,70,72
2,66,79
2,67,77
2,71,68
2,70,70
2,66,52
2,71,59
2,72,76
2,64,50
2,67,56
2,70,70
2,70,65
2,67,52
2,71,65
2,69,30
2,67,21
2,72,80
2,67,62
2,70,32
2,67,16
2,68,15
2,68,71
2,68,75
2,70,44
2,65,15
2,60,3
2,67,62
2,67,36
2,68,51
2,69,65
2,71,85
2,68,78
2,68,77
2,69,82
2,70,71
2,65,42
2,67,52
2,71,76
2,71,76
2,69,69
2,69,69
2,69,54
2,73,50
2,70,70
2,66,72
2,65,22
2,69,76
2,69,35
2,70,46
2,70,59
2,65,8
2,66,9
2,69,68
2,69,78
2,67,17
2,71,38
2,68,77
2,68,77
2,69,61
2,66,82
2,71,61
2,70,62
2,67,82
2,64,68
2,70,59
2,70,59
2,66,78
2,66,77
2,70,56
2,71,61
2,67,78
2,66,70
2,69,54
2,66,74
2,70,60
2,65,64
2,69,52
2,67,71
2,70,68
2,67,68
2,70,59
2,68,59
2,68,74
2,68,48
2,66,82
2,69,52
2,66,79
2,72,60
2,70,93
2,65,19
2,72,63
2,69,22
2,68,71
2,70,83
2,69,74
2,70,75
2,68,80
2,67,80
2,67,78
2,68,38
2,72,83
2,71,79
2,70,85
2,70,77
2,71,14
2,69,79
2,72,19
2,71,11
2,67,70
2,65,47
2,70,66
2,69,46
2,69,65
2,68,72
2,70,83
2,69,57
2,67,77
2,68,75
2,69,57
2,68,75
2,68,88
2,71,22
2,69,28
2,68,31
2,65,83
2,66,83
2,67,13
2,64,13
2,71,61
2,69,52
2,69,55
2,68,13
2,67,19
2,71,70
2,70,76
2,71,77
2,71,62
2,70,72
2,71,72
2,69,66
2,66,65
2,65,53
2,71,69
2,65,71
2,67,62
2,68,72
2,68,66
2,68,72
2,68,66
2,67,62
2,68,77
2,68,77
2,68,74
2,68,74
2,67,49
2,68,68
2,69,69
2,66,11
2,65,13
2,68,31
2,66,31
2,61,19
2,72,76
2,69,74
2,69,63
2,67,71
2,70,68
2,70,65
2,65,57
2,69,56
2,65,57
2,70,55
2,66,11
2,67,74
2,67,40
2,68,41
2,70,81
2,69,94
2,70,87
2,70,93
2,68,93
2,71,25
2,67,14
2,68,42
2,71,64
2,71,59
2,70,49
2,71,61
2,68,46
2,72,64
2,71,60
2,70,25
2,70,46
2,65,79
2,69,72
2,70,46
2,70,45
2,69,47
2,71,58
2,69,64
2,69,59
2,73,48
2,68,56
2,67,45
2,69,58
2,70,89
2,66,56
2,65,72
2,68,44
2,69,65
2,68,80
2,70,65
2,67,71
2,68,63
2,70,63
2,70,72
2,70,9
2,66,18
2,65,61
2,68,9
2,68,72
2,67,71
2,71,75
2,69,57
2,69,72
2,71,29
2,70,81
2,66,12
2,57,11
2,66,53
2,69,79
2,69,23
2,65,67
2,68,59
2,69,72
2,70,58
2,70,69
2,68,73
2,64,65
2,69,69
2,70,88
2,67,69
2,68,74
2,70,76
2,68,56
2,72,77
2,69,65
2,69,55
2,69,59
2,73,34
2,70,69
2,71,68
2,71,64
2,71,60
2,72,56
2,70,53
2,71,55
2,69,68
2,72,46
2,67,64
2,69,70
2,65,65
2,71,75
2,69,76
2,71,78
2,71,79
2,69,74
2,70,82
2,70,69
2,56,1
2,67,48
2,68,50
2,70,62
2,68,43
2,70,51
2,70,63
2,71,67
2,70,65
2,70,69
2,70,79
2,71,15
2,72,75
2,66,73
2,70,49
2,71,61
2,68,62
2,69,67
2,67,38
2,70,49
2,66,73
2,70,55
2,69,65
2,65,18
2,71,23
2,68,12
2,67,59
2,69,51
2,68,51
2,69,63
2,67,55
2,69,15
2,66,67
2,71,66
2,63,63
2,71,51
2,69,64
2,70,69
2,69,56
2,70,70
2,72,73
2,71,73
2,69,54
2,71,72
2,70,74
2,70,62
2,70,64
2,68,61
2,69,4
2,69,75
2,70,86
2,70,66
2,69,61
2,65,63
2,70,62
2,65,76
2,71,43
2,69,66
2,68,24
2,68,13
2,72,16
2,69,62
2,66,72
2,67,66
2,69,74
2,69,77
2,66,77
2,67,70
2,67,62
2,66,68
2,66,72
2,70,76
2,69,75
2,68,73
2,68,74
2,69,70
2,66,75
2,67,75
2,69,47
2,69,60
2,69,70
2,63,59
2,69,72
2,68,72
2,68,63
2,69,58
2,69,84
2,70,77
2,65,19
2,70,60
2,70,60
2,70,66
2,69,75
2,66,14
2,72,63
2,70,77
2,65,83
2,69,70
2,71,75
2,69,67
2,71,58
2,70,55
2,73,62
2,72,65
2,68,61
2,70,19
2,69,15
2,68,20
2,68,14
2,67,31
2,68,22
2,69,30
2,70,30
2,67,80
2,68,75
2,70,71
2,70,59
2,73,44
2,72,29
2,69,80
2,69,79
2,68,19
2,71,69
2,69,57
2,65,4
2,68,55
2,70,24
2,70,15
2,69,62
2,69,62
2,67,26
2,66,21
2,71,73
2,70,64
2,68,50
2,70,71
2,69,61
2,72,52
2,68,63
2,68,45
2,70,51
2,69,52
2,70,70
2,67,73
2,68,80
2,66,73
2,66,75
2,71,70
2,71,69
2,71,87
2,70,91
2,70,76
2,70,87
2,67,75
2,70,60
2,67,65
2,70,74
2,69,58
2,69,58
2,69,72
2,68,60
2,67,66
2,67,67
2,66,71
2,64,71
2,64,53
2,65,72
2,64,50
2,67,68
2,69,75
2,70,75
2,67,8
2,70,75
2,64,61
2,65,59
2,70,44
2,70,65
2,71,67
2,70,83
2,68,43
2,69,47
2,68,74
2,70,76
2,70,76
2,70,76
2,70,74
2,69,57
2,69,57
2,71,71
2,73,59
2,65,7
2,66,6
2,68,46
2,65,71
2,66,80
2,72,78
2,68,15
2,70,50
2,64,46
2,65,76
2,71,88
2,69,50
2,68,81
2,66,19
2,64,9
2,71,67
2,70,63
2,68,35
2,70,72
2,68,44
2,69,61
2,70,57
2,68,17
2,71,18
2,70,71
2,70,75
2,69,73
2,69,71
2,71,59
2,67,59
2,68,88
2,69,86
2,68,84
2,68,73
2,68,71
2,66,39
2,68,39
2,66,73
2,71,40
2,69,78
2,71,74
2,69,50
2,70,78
2,71,78
2,66,9
2,71,1
2,66,6
2,73,8
2,70,4
2,68,4
2,70,3
2,68,2
2,67,5
2,68,4
2,68,5
2,68,6
2,72,13
2,69,9
2,69,9
2,74,12
2,71,3
2,70,0
2,70,1
2,69,1
2,70,5
2,73,12
2,73,15
2,67,1
2,71,7
2,70,9
2,70,2
2,71,2
2,68,1
2,70,78
2,68,12
2,62,17
2,71,1
2,68,2
2,68,6
2,70,6
2,69,4
2,68,9
2,71,4
2,69,1
2,74,10
2,73,10
2,72,11
2,74,6
2,71,1
2,69,2
2,68,1
2,65,9
2,69,1
2,70,2
2,69,2
2,69,7
2,71,1
2,68,94
2,68,4
2,59,0
2,60,0
2,58,0
2,64,1
2,62,1
2,59,1
2,63,1
2,60,1
2,64,1
2,58,1
2,61,1
2,61,2
2,55,2
2,59,2
2,58,2
2,64,2
2,59,2
2,55,2
2,63,2
2,59,2
2,62,2
2,60,2
2,66,2
2,61,2
2,63,2
2,60,3
2,60,3
2,58,3
2,59,3
2,65,3
2,64,3
2,62,3
2,58,3
2,60,3
2,57,3
2,57,3
2,63,3
2,58,3
2,60,3
2,60,3
2,59,4
2,60,4
2,60,4
2,58,4
2,63,5
2,60,5
2,58,5
2,64,5
2,58,5
2,62,5
2,58,5
2,60,5
2,61,5
2,63,6
2,59,7
2,61,7
2,59,7
2,71,9
2,68,9
2,58,14
2,55,10
2,68,47
2,64,35
2,69,42
2,67,42
2,67,43
2,70,44
2,69,45
2,70,46
2,69,46
2,67,46
2,70,47
2,74,47
2,67,48
2,73,48
2,69,48
2,75,48
2,69,48
2,72,49
2,74,49
2,73,49
2,72,50
2,70,53
2,70,53
2,71,53
2,72,54
2,71,56
2,71,74
2,72,62
2,75,58
2,70,58
2,75,62
2,70,58
2,68,60
2,70,62
2,70,58
2,69,58
2,69,57
2,70,58
2,70,57
2,69,58
2,73,57
2,69,56
2,68,63
2,68,54
2,72,57
2,68,64
2,69,57
2,71,50
2,66,49
2,74,58
2,70,55
2,66,56
2,68,62
2,69,55
2,70,55
2,71,57
2,70,57
2,68,62
2,68,61
2,69,62
2,70,57
2,72,57
2,73,53
2,69,58
2,73,62
2,75,60
2,67,55
2,70,57
2,70,55
2,76,70
2,73,57
2,69,60
2,67,63
2,70,58
2,72,67
2,68,59
2,75,70
2,71,60
2,67,60
2,71,62
2,70,57
2,68,59
2,69,47
2,69,54
2,70,58
2,76,64
2,66,58
2,69,59
2,69,56
2,67,55
2,68,47
2,67,55
2,71,65
2,70,55
2,69,54
2,70,52
2,69,53
2,68,60
2,68,60
2,69,66
2,70,57
2,69,58
2,70,53
2,68,58
2,68,60
2,69,54
2,71,66
2,69,61
2,71,55
2,68,57
2,71,61
2,68,66
2,71,60
2,71,56
2,70,54
2,68,55
2,70,57
2,70,46
2,70,61
2,72,69
2,71,69
2,71,55
2,75,54
2,70,53
2,71,53
2,68,57
2,69,52
2,69,63
2,67,57
2,67,61
2,69,51
2,69,51
2,70,56
2,69,58
2,69,62
2,69,54
2,69,57
2,68,61
2,68,61
2,72,57
2,69,55
2,75,55
2,72,63
2,71,58
2,69,65
2,70,51
2,69,58
2,70,57
2,69,60
2,70,66
2,70,57
2,68,53
2,70,60
2,68,57
2,71,64
2,69,61
2,68,55
2,68,63
2,69,53
2,70,63
2,68,57
2,72,62
2,69,60
2,71,58
2,71,57
2,68,54
2,71,54
2,70,53
2,65,57
2,70,51
2,70,51
2,70,63
2,71,55
2,69,53
2,69,58
2,70,51
2,68,54
2,68,66
2,68,62
2,68,55
2,68,54
2,68,57
2,69,54
2,69,47
2,71,55
2,69,54
2,69,54
2,73,54
2,69,73
2,76,45
2,67,60
2,69,62
2,66,64
2,73,68
2,67,68
2,68,68
2,67,68
2,66,69
2,65,69
2,64,69
2,67,69
2,66,69
2,66,69
2,66,69
2,67,69
2,69,71
2,68,71
2,68,71
2,66,71
2,69,71
2,69,71
2,69,71
2,67,72
2,69,72
2,67,72
2,69,72
2,70,72
2,70,72
2,67,72
2,72,73
2,67,73
2,68,73
2,68,73
2,68,73
2,71,73
2,71,73
2,69,74
2,68,74
2,71,74
2,68,74
2,69,74
2,68,74
2,68,74
2,71,74
2,71,74
2,69,74
2,70,75
2,70,75
2,68,75
2,68,75
2,67,75
2,69,76
2,68,76
2,67,76
2,68,76
2,68,76
2,68,77
2,66,77
2,68,77
2,68,77
2,70,77
2,70,77
2,70,77
2,68,77
2,68,77
2,67,78
2,67,78
2,68,78
2,68,78
2,71,78
2,69,78
2,71,78
2,67,78
2,70,78
2,69,78
2,69,78
2,66,79
2,67,80
2,69,80
2,67,80
2,70,80
2,70,80
2,67,80
2,69,80
2,67,81
2,68,81
2,70,81
2,69,81
2,69,81
2,67,81
2,69,82
2,67,82
2,68,82
2,68,82
2,68,83
2,68,83
2,69,84
2,67,84
2,67,84
2,70,84
2,70,85
2,68,85
2,68,85
2,68,86
2,69,86
2,68,86
2,72,87
2,69,87
2,67,87
2,71,87
2,68,88
2,68,88
2,68,88
2,67,88
2,69,88
2,70,89
2,69,89
2,71,89
2,70,89
2,69,89
2,69,89
2,66,89
2,67,89
2,68,90
2,69,90
2,69,90
2,69,90
2,71,90
2,69,90
2,71,90
2,70,90
2,71,90
2,70,90
2,70,90
2,69,90
2,70,90
2,70,90
2,70,91
2,72,91
2,69,92
2,67,92
2,70,92
2,69,92
2,70,92
2,69,92
2,69,93
2,71,93
2,69,93
2,69,93
2,68,93
2,69,93
2,70,93
2,70,93
2,68,93
2,71,93
2,70,93
2,68,94
2,67,94
2,70,94
2,68,94
2,70,94
2,67,95
2,72,95
2,69,96
2,70,96
2,70,96
2,69,97
2,70,97
2,69,97
2,70,97
2,73,98
2,70,98
2,70,98
2,73,98
2,71,98
2,67,98
2,68,98
2,72,99
2,69,99
2,71,99
2,72,100
2,69,100
2,69,101
2,70,101
2,69,102
2,69,102
2,68,102
2,68,103
2,71,103
2,72,104
2,69,104
2,72,104
2,69,104
2,72,104
2,72,104
2,72,104
2,70,59
2,73,61
2,72,61
2,71,51
2,70,62
2,72,62
2,68,60
2,72,61
2,72,63
2,68,62
2,71,68
2,72,62
2,69,53
2,71,55
2,74,61
2,69,58
2,71,65
2,73,57
2,70,53
2,73,61
2,70,53
2,70,64
2,75,53
2,69,53
2,70,50
2,70,61
2,74,50
2,70,47
2,73,60
2,74,66
2,70,53
2,68,55
2,70,52
2,73,61
2,71,45
2,68,62
2,71,48
2,76,55
2,74,72
2,72,64
2,69,58
2,73,65
2,69,58
2,69,58
2,69,58
2,74,62
2,72,62
2,69,65
2,70,59
2,69,43
2,69,43
2,67,64
2,71,57
2,71,57
2,70,51
2,73,62
2,69,54
2,70,64
2,68,61
2,72,44
2,71,53
2,73,51
2,72,62
2,73,64
2,73,57
2,74,64
2,69,69
2,74,57
2,69,58
2,71,68
2,70,55
2,70,55
2,71,62
2,73,52
2,68,62
2,75,67
2,71,60
2,73,61
2,72,65
2,71,62
2,74,61
2,75,61
2,75,60
2,72,63
2,72,62
2,69,65
2,73,66
2,74,60
2,74,60
2,68,58
2,74,57
2,76,58
2,72,64
2,71,53
2,73,54
2,71,61
2,74,64
2,74,62
2,72,65
2,71,61
2,74,64
2,69,64
2,66,64
2,75,62
2,75,66
2,70,70
2,71,66
2,74,60
2,74,64
2,69,50
2,73,62
2,73,62
2,69,65
2,69,62
2,67,60
2,72,58
2,68,61
2,73,61
2,73,56
2,71,58
2,73,64
2,69,59
2,71,62
2,72,65
2,70,66
2,71,59
2,69,65
2,75,58
2,71,65
2,74,57
2,72,50
2,71,65
2,70,65
2,72,59
2,68,60
2,70,58
2,74,57
2,73,61
2,74,55
2,70,58
2,72,71
2,73,63
2,71,53
2,71,57
2,73,61
2,69,70
2,71,63
2,71,65
2,70,59
2,69,62
2,72,73
2,74,58
2,70,55
2,68,55
2,68,55
2,70,61
2,71,55
2,73,61
2,74,60
2,69,58
2,72,59
2,71,64
2,75,65
2,70,54
2,73,62
2,70,66
2,68,58
2,75,63
2,69,53
2,69,58
2,71,58
2,70,62
2,75,66
2,73,69
2,74,63
2,72,64
2,68,60
2,74,61
2,70,58
2,71,57
2,71,60
2,71,57
2,71,55
2,69,58
2,73,61
2,70,63
2,71,55
2,68,57
2,72,55
2,73,58
2,73,62
2,69,65
2,72,59
2,71,64
2,73,61
2,73,55
2,73,54
2,70,65
2,73,57
2,71,56
2,71,51
2,70,52
2,71,61
2,69,51
2,68,60
2,71,62
2,70,63
2,70,64
2,73,52
2,68,55
2,70,60
2,71,56
2,75,59
2,72,54
2,71,67
2,70,66
2,69,57
2,68,66
2,70,66
2,72,54
2,70,54
2,73,53
2,69,57
2,71,62
2,72,43
2,70,55
2,70,62
2,73,56
2,72,61
2,72,61
2,72,61
2,72,61
2,73,54
2,71,66
2,74,55
2,75,57
2,72,66
2,70,58
2,70,58
2,69,52
2,69,64
2,71,63
2,71,56
2,71,63
2,73,58
2,70,61
2,70,64
2,70,54
2,72,61
2,71,57
2,68,49
2,70,60
2,73,60
2,71,60
2,69,57
2,71,57
2,72,62
2,73,65
2,71,65
2,72,70
2,73,63
2,71,60
2,72,58
2,69,57
2,75,60
2,70,53
2,69,62
2,70,66
2,72,65
2,75,59
2,73,60
2,75,59
2,70,57
2,74,54
2,74,54
2,69,58
2,75,62
2,70,57
2,75,65
2,73,57
2,72,59
2,70,57
2,69,61
2,72,63
2,71,61
2,70,62
2,74,55
2,71,61
2,71,68
2,68,50
2,69,64
2,65,50
2,70,55
2,71,58
2,74,61
2,74,62
2,73,57
2,68,61
2,70,60
2,70,60
2,71,61
2,69,57
2,70,57
2,71,57
2,72,56
2,70,60
2,72,63
2,71,55
2,70,51
2,71,60
2,69,54
2,70,65
2,72,50
2,72,64
2,73,63
2,71,62
2,66,42
2,68,60
2,67,53
2,71,62
2,73,65
2,71,51
2,74,61
2,76,64
2,72,64
2,71,58
2,72,61
2,74,65
